Subject,property,Predicate,value,Object,graph,Subject_stripped
https://w3id.org/APD/traits/dispersal_appendage_hairs,has broader,http://www.w3.org/2004/02/skos/core#broader,Dispersal appendage,https://w3id.org/APD/traits/trait_0012623,.,https://w3id.org/APD/traits/dispersal_appendage_hairs
https://w3id.org/APD/traits/dispersal_appendage_hairs,definition,http://www.w3.org/2004/02/skos/core#definition,Modified hairs that aid in seed dispersal.,NA,.,https://w3id.org/APD/traits/dispersal_appendage_hairs
https://w3id.org/APD/traits/dispersal_appendage_hairs,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/dispersal_appendage_hairs
https://w3id.org/APD/traits/dispersal_appendage_hooks,identifier,http://purl.org/dc/terms/identifier,dispersal_appendage_hooks,NA,.,https://w3id.org/APD/traits/dispersal_appendage_hooks
https://w3id.org/APD/traits/dispersal_appendage_hooks,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,hooks,NA,.,https://w3id.org/APD/traits/dispersal_appendage_hooks
https://w3id.org/APD/traits/dispersal_appendage_hooks,description,http://purl.org/dc/terms/description,"A rear-facing point, as in a fish hook that aids in seed and fruit dispersal.",NA,.,https://w3id.org/APD/traits/dispersal_appendage_hooks
https://w3id.org/APD/traits/dispersal_appendage_hooks,has broader,http://www.w3.org/2004/02/skos/core#broader,Dispersal appendage,https://w3id.org/APD/traits/trait_0012623,.,https://w3id.org/APD/traits/dispersal_appendage_hooks
https://w3id.org/APD/traits/dispersal_appendage_hooks,definition,http://www.w3.org/2004/02/skos/core#definition,"A rear-facing point, as in a fish hook that aids in seed and fruit dispersal.",NA,.,https://w3id.org/APD/traits/dispersal_appendage_hooks
https://w3id.org/APD/traits/dispersal_appendage_hooks,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/dispersal_appendage_hooks
https://w3id.org/APD/traits/dispersal_appendage_inflated_parts,identifier,http://purl.org/dc/terms/identifier,dispersal_appendage_inflated_parts,NA,.,https://w3id.org/APD/traits/dispersal_appendage_inflated_parts
https://w3id.org/APD/traits/dispersal_appendage_inflated_parts,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,inflated_parts,NA,.,https://w3id.org/APD/traits/dispersal_appendage_inflated_parts
https://w3id.org/APD/traits/dispersal_appendage_inflated_parts,description,http://purl.org/dc/terms/description,"When some part of the seed, fruit, or associated tissues is inflated, aiding in seed or fruit dispersal.",NA,.,https://w3id.org/APD/traits/dispersal_appendage_inflated_parts
https://w3id.org/APD/traits/dispersal_appendage_inflated_parts,has broader,http://www.w3.org/2004/02/skos/core#broader,Dispersal appendage,https://w3id.org/APD/traits/trait_0012623,.,https://w3id.org/APD/traits/dispersal_appendage_inflated_parts
https://w3id.org/APD/traits/dispersal_appendage_inflated_parts,definition,http://www.w3.org/2004/02/skos/core#definition,"When some part of the seed, fruit, or associated tissues is inflated, aiding in seed or fruit dispersal.",NA,.,https://w3id.org/APD/traits/dispersal_appendage_inflated_parts
https://w3id.org/APD/traits/dispersal_appendage_inflated_parts,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/dispersal_appendage_inflated_parts
https://w3id.org/APD/traits/dispersal_appendage_none,identifier,http://purl.org/dc/terms/identifier,dispersal_appendage_none,NA,.,https://w3id.org/APD/traits/dispersal_appendage_none
https://w3id.org/APD/traits/dispersal_appendage_none,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,none,NA,.,https://w3id.org/APD/traits/dispersal_appendage_none
https://w3id.org/APD/traits/dispersal_appendage_none,description,http://purl.org/dc/terms/description,When a fruit and associated tissues lack any dispersal appendages. Includes exarillate and taxa with explicitly deciduous pappus.,NA,.,https://w3id.org/APD/traits/dispersal_appendage_none
https://w3id.org/APD/traits/dispersal_appendage_none,has broader,http://www.w3.org/2004/02/skos/core#broader,Dispersal appendage,https://w3id.org/APD/traits/trait_0012623,.,https://w3id.org/APD/traits/dispersal_appendage_none
https://w3id.org/APD/traits/dispersal_appendage_none,definition,http://www.w3.org/2004/02/skos/core#definition,When a fruit and associated tissues lack any dispersal appendages. Includes exarillate and taxa with explicitly deciduous pappus.,NA,.,https://w3id.org/APD/traits/dispersal_appendage_none
https://w3id.org/APD/traits/dispersal_appendage_none,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/dispersal_appendage_none
https://w3id.org/APD/traits/dispersal_appendage_pappus,identifier,http://purl.org/dc/terms/identifier,dispersal_appendage_pappus,NA,.,https://w3id.org/APD/traits/dispersal_appendage_pappus
https://w3id.org/APD/traits/dispersal_appendage_pappus,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,pappus,NA,.,https://w3id.org/APD/traits/dispersal_appendage_pappus
https://w3id.org/APD/traits/dispersal_appendage_pappus,description,http://purl.org/dc/terms/description,"The calyx in Asteraceae that has been modified into bristles, hairs, scales or awns that are attached to the apex of the fruit. Taxa assigned this trait value have a persistent pappus that aids in dispersal, often, but not exclusively through wind dispersal. The pappus can also assist with flotation.",NA,.,https://w3id.org/APD/traits/dispersal_appendage_pappus
https://w3id.org/APD/traits/dispersal_appendage_pappus,has broader,http://www.w3.org/2004/02/skos/core#broader,Dispersal appendage,https://w3id.org/APD/traits/trait_0012623,.,https://w3id.org/APD/traits/dispersal_appendage_pappus
https://w3id.org/APD/traits/dispersal_appendage_pappus,definition,http://www.w3.org/2004/02/skos/core#definition,"The calyx in Asteraceae that has been modified into bristles, hairs, scales or awns that are attached to the apex of the fruit. Taxa assigned this trait value have a persistent pappus that aids in dispersal, often, but not exclusively through wind dispersal. The pappus can also assist with flotation.",NA,.,https://w3id.org/APD/traits/dispersal_appendage_pappus
https://w3id.org/APD/traits/dispersal_appendage_pappus,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/dispersal_appendage_pappus
https://w3id.org/APD/traits/dispersal_appendage_plumose,identifier,http://purl.org/dc/terms/identifier,dispersal_appendage_plumose,NA,.,https://w3id.org/APD/traits/dispersal_appendage_plumose
https://w3id.org/APD/traits/dispersal_appendage_plumose,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,plumose,NA,.,https://w3id.org/APD/traits/dispersal_appendage_plumose
https://w3id.org/APD/traits/dispersal_appendage_plumose,description,http://purl.org/dc/terms/description,"Fruit, seed, style, or other floral component that is plumose and assists with dispersal.",NA,.,https://w3id.org/APD/traits/dispersal_appendage_plumose
https://w3id.org/APD/traits/dispersal_appendage_plumose,has broader,http://www.w3.org/2004/02/skos/core#broader,Dispersal appendage,https://w3id.org/APD/traits/trait_0012623,.,https://w3id.org/APD/traits/dispersal_appendage_plumose
https://w3id.org/APD/traits/dispersal_appendage_plumose,definition,http://www.w3.org/2004/02/skos/core#definition,"Fruit, seed, style, or other floral component that is plumose and assists with dispersal.",NA,.,https://w3id.org/APD/traits/dispersal_appendage_plumose
https://w3id.org/APD/traits/dispersal_appendage_plumose,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/dispersal_appendage_plumose
https://w3id.org/APD/traits/dispersal_appendage_receptacle,identifier,http://purl.org/dc/terms/identifier,dispersal_appendage_receptacle,NA,.,https://w3id.org/APD/traits/dispersal_appendage_receptacle
https://w3id.org/APD/traits/dispersal_appendage_receptacle,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,receptacle,NA,.,https://w3id.org/APD/traits/dispersal_appendage_receptacle
https://w3id.org/APD/traits/dispersal_appendage_receptacle,description,http://purl.org/dc/terms/description,Fleshy receptacle that aids in dispersal.,NA,.,https://w3id.org/APD/traits/dispersal_appendage_receptacle
https://w3id.org/APD/traits/dispersal_appendage_receptacle,has broader,http://www.w3.org/2004/02/skos/core#broader,Dispersal appendage,https://w3id.org/APD/traits/trait_0012623,.,https://w3id.org/APD/traits/dispersal_appendage_receptacle
https://w3id.org/APD/traits/dispersal_appendage_receptacle,definition,http://www.w3.org/2004/02/skos/core#definition,Fleshy receptacle that aids in dispersal.,NA,.,https://w3id.org/APD/traits/dispersal_appendage_receptacle
https://w3id.org/APD/traits/dispersal_appendage_receptacle,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/dispersal_appendage_receptacle
https://w3id.org/APD/traits/dispersal_appendage_sarcotesta,identifier,http://purl.org/dc/terms/identifier,dispersal_appendage_sarcotesta,NA,.,https://w3id.org/APD/traits/dispersal_appendage_sarcotesta
https://w3id.org/APD/traits/dispersal_appendage_sarcotesta,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,sarcotesta,NA,.,https://w3id.org/APD/traits/dispersal_appendage_sarcotesta
https://w3id.org/APD/traits/dispersal_appendage_sarcotesta,description,http://purl.org/dc/terms/description,Fleshy seed coat that aids in dispersal.,NA,.,https://w3id.org/APD/traits/dispersal_appendage_sarcotesta
https://w3id.org/APD/traits/dispersal_appendage_sarcotesta,has broader,http://www.w3.org/2004/02/skos/core#broader,Dispersal appendage,https://w3id.org/APD/traits/trait_0012623,.,https://w3id.org/APD/traits/dispersal_appendage_sarcotesta
https://w3id.org/APD/traits/dispersal_appendage_sarcotesta,definition,http://www.w3.org/2004/02/skos/core#definition,Fleshy seed coat that aids in dispersal.,NA,.,https://w3id.org/APD/traits/dispersal_appendage_sarcotesta
https://w3id.org/APD/traits/dispersal_appendage_sarcotesta,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/dispersal_appendage_sarcotesta
https://w3id.org/APD/traits/dispersal_appendage_spines,identifier,http://purl.org/dc/terms/identifier,dispersal_appendage_spines,NA,.,https://w3id.org/APD/traits/dispersal_appendage_spines
https://w3id.org/APD/traits/dispersal_appendage_spines,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,spines,NA,.,https://w3id.org/APD/traits/dispersal_appendage_spines
https://w3id.org/APD/traits/dispersal_appendage_spines,description,http://purl.org/dc/terms/description,Spines that aid in dispersal.,NA,.,https://w3id.org/APD/traits/dispersal_appendage_spines
https://w3id.org/APD/traits/dispersal_appendage_spines,has broader,http://www.w3.org/2004/02/skos/core#broader,Dispersal appendage,https://w3id.org/APD/traits/trait_0012623,.,https://w3id.org/APD/traits/dispersal_appendage_spines
https://w3id.org/APD/traits/dispersal_appendage_spines,definition,http://www.w3.org/2004/02/skos/core#definition,Spines that aid in dispersal.,NA,.,https://w3id.org/APD/traits/dispersal_appendage_spines
https://w3id.org/APD/traits/dispersal_appendage_spines,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/dispersal_appendage_spines
https://w3id.org/APD/traits/dispersal_appendage_tumbleweed,identifier,http://purl.org/dc/terms/identifier,dispersal_appendage_tumbleweed,NA,.,https://w3id.org/APD/traits/dispersal_appendage_tumbleweed
https://w3id.org/APD/traits/dispersal_appendage_tumbleweed,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,tumbleweed,NA,.,https://w3id.org/APD/traits/dispersal_appendage_tumbleweed
https://w3id.org/APD/traits/dispersal_appendage_tumbleweed,description,http://purl.org/dc/terms/description,"Plant growth form, whereby the aboveground plant component detaches from the roots and is readily rolled by wind across the ground, aiding in dispersal.",NA,.,https://w3id.org/APD/traits/dispersal_appendage_tumbleweed
https://w3id.org/APD/traits/dispersal_appendage_tumbleweed,has broader,http://www.w3.org/2004/02/skos/core#broader,Dispersal appendage,https://w3id.org/APD/traits/trait_0012623,.,https://w3id.org/APD/traits/dispersal_appendage_tumbleweed
https://w3id.org/APD/traits/dispersal_appendage_tumbleweed,definition,http://www.w3.org/2004/02/skos/core#definition,"Plant growth form, whereby the aboveground plant component detaches from the roots and is readily rolled by wind across the ground, aiding in dispersal.",NA,.,https://w3id.org/APD/traits/dispersal_appendage_tumbleweed
https://w3id.org/APD/traits/dispersal_appendage_tumbleweed,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/dispersal_appendage_tumbleweed
https://w3id.org/APD/traits/dispersal_appendage_wings,identifier,http://purl.org/dc/terms/identifier,dispersal_appendage_wings,NA,.,https://w3id.org/APD/traits/dispersal_appendage_wings
https://w3id.org/APD/traits/dispersal_appendage_wings,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,wings,NA,.,https://w3id.org/APD/traits/dispersal_appendage_wings
https://w3id.org/APD/traits/dispersal_appendage_wings,description,http://purl.org/dc/terms/description,Referring to wing-like seed extensions that aid in wind dispersal.,NA,.,https://w3id.org/APD/traits/dispersal_appendage_wings
https://w3id.org/APD/traits/dispersal_appendage_wings,has broader,http://www.w3.org/2004/02/skos/core#broader,Dispersal appendage,https://w3id.org/APD/traits/trait_0012623,.,https://w3id.org/APD/traits/dispersal_appendage_wings
https://w3id.org/APD/traits/dispersal_appendage_wings,definition,http://www.w3.org/2004/02/skos/core#definition,Referring to wing-like seed extensions that aid in wind dispersal.,NA,.,https://w3id.org/APD/traits/dispersal_appendage_wings
https://w3id.org/APD/traits/dispersal_appendage_wings,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/dispersal_appendage_wings
https://w3id.org/APD/traits/dispersal_appendage_wing_or_plume,identifier,http://purl.org/dc/terms/identifier,dispersal_appendage_wing_or_plume,NA,.,https://w3id.org/APD/traits/dispersal_appendage_wing_or_plume
https://w3id.org/APD/traits/dispersal_appendage_wing_or_plume,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,wing_or_plume,NA,.,https://w3id.org/APD/traits/dispersal_appendage_wing_or_plume
https://w3id.org/APD/traits/dispersal_appendage_wing_or_plume,description,http://purl.org/dc/terms/description,Broad term that includes a suite of appendages that aid in wind dispersal; highest level of resolution available for some studies.,NA,.,https://w3id.org/APD/traits/dispersal_appendage_wing_or_plume
